date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:55:58	21852/21852	U-----	200	untouched ('OK')	text/html	etag:%22-1472247858%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap00a-001.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap00a-001.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:55:59	4922/4922	---M--	200	added ('OK')	image/gif	etag:%22-1070663453%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/2591.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/2591.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:56:00	22445/22445	U-----	200	untouched ('OK')	text/html	etag:%22-1002480436%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap01-001.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap01-001.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:56:00	26651/26651	U-----	200	untouched ('OK')	text/html	etag:%22-2009105330%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap01-002.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap01-002.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:56:00	24172/24172	U-----	200	untouched ('OK')	text/html	etag:%22-1136693878%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap01-003.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap01-003.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:56:00	35642/35642	U-----	200	untouched ('OK')	text/html	etag:%22-2143394740%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap01-004.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap01-004.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:56:01	27312/27312	U-----	200	untouched ('OK')	text/html	etag:%22-2076216058%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap01-005.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap01-005.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:56:01	27100/27100	U-----	200	untouched ('OK')	text/html	etag:%224158852%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap01-006.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap01-006.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:56:01	21899/21899	U-----	200	untouched ('OK')	text/html	etag:%22-1807792170%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap01-007.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap01-007.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:56:01	21133/21133	U-----	200	untouched ('OK')	text/html	etag:%22943670658%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap01-008.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap01-008.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:56:02	111/111	---M--	200	added ('OK')	image/gif	etag:%221665382222%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/gp.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/gp.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/rw_open.css)
21:56:03	39250/39250	U-----	200	untouched ('OK')	text/html	etag:%22339608910%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap02-001.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap02-001.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:56:03	21758/21758	U-----	200	untouched ('OK')	text/html	etag:%22-1942010866%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap01-009.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap01-009.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:56:03	147959/147959	U-----	200	untouched ('OK')	text/html	etag:%22231240618%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap02-002.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap02-002.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:56:03	84123/84123	U-----	200	untouched ('OK')	text/html	etag:%22741698944%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap02-003.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap02-003.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:56:04	83/83	---M--	200	added ('OK')	image/gif	etag:%22-1607991068%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/back_blau_weiss.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/back_blau_weiss.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/rw_open.css)
21:56:05	82756/82756	U-----	200	untouched ('OK')	text/html	etag:%221077238798%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap02-004.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap02-004.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:56:05	37253/37253	U-----	200	untouched ('OK')	text/html	etag:%22-1136757427%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap04-001.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap04-001.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:56:05	37218/37218	U-----	200	untouched ('OK')	text/html	etag:%22-1539410618%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap02-005.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap02-005.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:56:05	31309/31309	U-----	200	untouched ('OK')	text/html	etag:%22272516359%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap02-006.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap02-006.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:56:06	39206/39206	U-----	200	untouched ('OK')	text/html	etag:%22-264370873%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap04-002.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap04-002.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:56:06	38418/38418	U-----	200	untouched ('OK')	text/html	etag:%22339610821%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap04-003.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap04-003.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:56:06	25664/25664	U-----	200	untouched ('OK')	text/html	etag:%22-666934197%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap04-004.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap04-004.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:56:06	24806/24806	U-----	200	untouched ('OK')	text/html	etag:%22-62951481%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap04-005.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap04-005.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:56:07	836/836	---M--	200	added ('OK')	image/gif	etag:%22-2033026289%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/pfeil_u.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/pfeil_u.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap00a-000.htm)
21:56:08	22806/22806	U-----	200	untouched ('OK')	text/html	etag:%22-1002479673%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap05-001.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap05-001.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:56:08	28800/28800	U-----	200	untouched ('OK')	text/html	etag:%2271241671%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap05-003.htm	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap05-003.html	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
