date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:43:55	6597/6597	---M--	200	added ('OK')	image/gif	etag:%22-1878071787%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/3020.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/3020.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:43:56	4755/4755	---M--	200	added ('OK')	image/gif	etag:%22-1334906259%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/3529.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/3529.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:43:57	6174/6174	---M--	200	added ('OK')	image/gif	etag:%22-1597052151%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/2542.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/2542.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:43:58	5601/5601	---M--	200	added ('OK')	image/gif	etag:%221825501767%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/2310.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/2310.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:43:59	4922/4922	---M--	200	added ('OK')	image/gif	etag:%22-1070663453%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/2591.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/2591.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/)
21:44:00	111/111	---M--	200	added ('OK')	image/gif	etag:%221665382222%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/gp.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/gp.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/rw_open.css)
21:44:01	83/83	---M--	200	added ('OK')	image/gif	etag:%22-1607991068%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/back_blau_weiss.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/back_blau_weiss.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/rw_open.css)
21:44:02	836/836	---M--	200	added ('OK')	image/gif	etag:%22-2033026289%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/pfeil_u.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/pfeil_u.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap00a-000.htm)
21:44:03	99/99	---M--	200	added ('OK')	image/gif	etag:%22-1589065233%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/15x15leer.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/15x15leer.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap00a-000.htm)
21:44:07	10259/10259	---M--	200	added ('OK')	image/gif	etag:%22-1580393601%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilderklein/kleinicke_sw.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilderklein/kleinicke_sw.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap00b-000.htm)
21:44:08	51806/51806	---M--	200	added ('OK')	image/gif	etag:%22-383163452%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilder/icke_sw.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilder/icke_sw.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap00b-000.htm)
21:44:09	114/114	---M--	200	added ('OK')	image/gif	etag:%22-1146937379%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/down.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/common/down.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap03-000.htm)
21:44:09	12144/12144	---M--	200	added ('OK')	image/gif	etag:%221976217597%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilderklein/kleinjan_sw.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilderklein/kleinjan_sw.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap00b-000.htm)
21:44:11	4491/4491	---M--	200	added ('OK')	image/gif	etag:%22949670021%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilder/8_1.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilder/8_1.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap08-000.htm)
21:44:11	4491/4491	---M--	200	added ('OK')	image/gif	etag:%22-1404517708%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilderklein/klein8_1.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilderklein/klein8_1.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap08-000.htm)
21:44:13	2510/2510	---M--	200	added ('OK')	image/gif	etag:%22683335893%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilder/9_1.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilder/9_1.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap09-000.htm)
21:44:13	2510/2510	---M--	200	added ('OK')	image/gif	etag:%22-1133972764%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilderklein/klein9_1.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilderklein/klein9_1.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap09-000.htm)
21:44:15	4435/4435	---M--	200	added ('OK')	image/gif	etag:%222015023185%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilder/9_2.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilder/9_2.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap09-000.htm)
21:44:15	4435/4435	---M--	200	added ('OK')	image/gif	etag:%22-259472800%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilderklein/klein9_2.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilderklein/klein9_2.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap09-000.htm)
21:44:17	5392/5392	---M--	200	added ('OK')	image/gif	etag:%22138074501%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilder/9_3.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilder/9_3.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap09-000.htm)
21:44:17	5392/5392	---M--	200	added ('OK')	image/gif	etag:%22-2136421452%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilderklein/klein9_3.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilderklein/klein9_3.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap09-000.htm)
21:44:19	3167/3167	---M--	200	added ('OK')	image/gif	etag:%221482352923%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilder/9_4.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilder/9_4.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap09-000.htm)
21:44:21	3167/3167	---M--	200	added ('OK')	image/gif	etag:%22-792134870%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilderklein/klein9_4.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilderklein/klein9_4.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap09-000.htm)
21:44:23	140367/140367	---M--	200	added ('OK')	image/gif	etag:%221169727887%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilder/jan_sw.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilder/jan_sw.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap00b-000.htm)
21:44:23	2499/2499	---M--	200	added ('OK')	image/gif	etag:%22-1474626363%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilder/15_1.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilder/15_1.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap15-000.htm)
21:44:23	2499/2499	---M--	200	added ('OK')	image/gif	etag:%22545836788%22	http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilderklein/klein15_1.gif	/Users/luki/websites/Linux-UNIX-Programmierung/openbook.rheinwerk-verlag.de/linux_unix_programmierung/bilderklein/klein15_1.gif	(from http://openbook.rheinwerk-verlag.de/linux_unix_programmierung/Kap15-000.htm)
