date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:49:55	17639/17639	---M--	200	added ('OK')	image/gif	etag:%221194654439%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/22_017.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/22_017.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/022_c_algorithmen_004.htm)
21:49:57	6965/6965	---M--	200	added ('OK')	image/gif	etag:%22-1249283703%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein22_017.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein22_017.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/022_c_algorithmen_004.htm)
21:49:57	7709/7709	---M--	200	added ('OK')	image/gif	etag:%221214871569%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/22_018.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/22_018.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/022_c_algorithmen_004.htm)
21:49:59	18396/18396	---M--	200	added ('OK')	image/gif	etag:%22188006708%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein22_018.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein22_018.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/022_c_algorithmen_004.htm)
21:50:00	9964/9964	---M--	200	added ('OK')	image/gif	etag:%22-1719071843%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/22_019.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/22_019.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/022_c_algorithmen_004.htm)
21:50:00	6785/6785	---M--	200	added ('OK')	image/gif	etag:%22-2004258283%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein22_019.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein22_019.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/022_c_algorithmen_004.htm)
21:50:01	12513/12513	---M--	200	added ('OK')	image/gif	etag:%22-617295325%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/22_020.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/22_020.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/022_c_algorithmen_004.htm)
21:50:03	12513/12513	---M--	200	added ('OK')	image/gif	etag:%22-80441181%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein22_020.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein22_020.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/022_c_algorithmen_004.htm)
21:50:04	24108/24108	---M--	200	added ('OK')	image/gif	etag:%22-818420959%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/22_021.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/22_021.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/022_c_algorithmen_004.htm)
21:50:05	18500/18500	---M--	200	added ('OK')	image/gif	etag:%22-952844127%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein22_021.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein22_021.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/022_c_algorithmen_004.htm)
21:50:07	9904/9904	---M--	200	added ('OK')	image/gif	etag:%22-1666643055%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/22_022.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/22_022.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/022_c_algorithmen_004.htm)
21:50:07	15419/15419	---M--	200	added ('OK')	image/gif	etag:%221395960035%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein22_022.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein22_022.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/022_c_algorithmen_004.htm)
21:50:11	6557/6557	---M--	200	added ('OK')	image/gif	etag:%22-1475775857%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein22_023.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein22_023.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/022_c_algorithmen_004.htm)
21:50:11	38688/38688	---M--	200	added ('OK')	image/gif	etag:%22-952728847%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/22_023.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/22_023.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/022_c_algorithmen_004.htm)
21:50:13	11852/11852	---M--	200	added ('OK')	image/gif	etag:%221664403819%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/22_024.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/22_024.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/022_c_algorithmen_004.htm)
21:50:13	13930/13930	---M--	200	added ('OK')	image/gif	etag:%22-617309273%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein22_024.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein22_024.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/022_c_algorithmen_004.htm)
21:50:13	5654/5654	---M--	200	added ('OK')	image/gif	etag:%22-1677105061%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/22_025.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/22_025.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/022_c_algorithmen_005.htm)
21:50:15	12110/12110	---M--	200	added ('OK')	image/gif	etag:%22-684420701%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein22_025.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein22_025.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/022_c_algorithmen_005.htm)
21:50:15	6177/6177	---M--	200	added ('OK')	image/gif	etag:%22-1406570081%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/22_026.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/22_026.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/022_c_algorithmen_005.htm)
21:50:16	5939/5939	---M--	200	added ('OK')	image/gif	etag:%221214867843%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein22_026.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein22_026.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/022_c_algorithmen_005.htm)
21:50:17	8224/8224	---M--	200	added ('OK')	image/gif	etag:%22-1672937131%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/22_027.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilder/22_027.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/022_c_algorithmen_005.htm)
21:50:18	8221/8221	---M--	200	added ('OK')	image/gif	etag:%22-913767615%22	//openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein22_027.gif	/Users/luki/websites/CvonAbisZ/openbook.rheinwerk-verlag.de/c_von_a_bis_z/bilderklein/klein22_027.gif	(from //openbook.rheinwerk-verlag.de/c_von_a_bis_z/022_c_algorithmen_005.htm)
